CopyNo X Y Z Orientation_theta Orientation_phi
52366 2854.969 2074.28 -20240.4 170.1098 36.0003
52367 2521.619 2533.16 -20240.4 169.9853 45.1308
52368 2391.42 1361.709 -20365.5 172.3044 29.6578
52369 2034.077 1853.619 -20365.5 172.3043 42.3424
52370 1629.91 3180.93 -20240.4 169.9855 62.8694
52371 1090.487 3356.236 -20240.4 170.1098 72.0003
52372 551.0788 3531.54 -20240.4 169.9853 81.1308
52373 1134.307 2507.287 -20365.5 172.3044 65.6578
52374 556.073 2695.209 -20365.5 172.3043 78.3424
52375 -551.078 3531.463 -20240.4 169.9855 98.8694
52376 -1090.52 3356.224 -20240.4 170.1098 108.0003
52377 -1629.95 3180.992 -20240.4 169.9853 117.1307
52378 -556.073 2695.167 -20365.5 172.3044 101.6578
52379 -1134.33 2507.322 -20365.5 172.3043 114.3423
52380 -2521.57 2533.098 -20240.4 169.9855 134.8693
52381 -2854.99 2074.249 -20240.4 170.1098 144.0003
52382 -3188.4 1615.413 -20240.4 169.9853 153.1308
52383 -2034.05 1853.585 -20365.5 172.3044 137.6578
52384 -2391.46 1361.722 -20365.5 172.3043 150.3424
52385 -1492.03 -3.0812 -20502 175.8376 -179.8817
52386 -940.054 -61.0965 -20502 177.3692 -176.2814
52387 -1136.45 -966.774 -20502 175.8376 -139.6123
52388 -458.133 -1419.96 -20502 175.8376 -107.8817
52389 -232.386 -912.924 -20502 177.3692 -104.2814
52390 568.2732 -1379.58 -20502 175.8376 -67.6124
52391 1208.891 -874.502 -20502 175.8376 -35.8817
52392 796.4313 -503.122 -20502 177.3692 -32.2814
52393 1487.665 114.1461 -20502 175.8376 4.3876
52394 1205.269 879.4874 -20502 175.8376 36.1183
52395 724.6081 601.978 -20502 177.3692 39.7186
52396 351.1543 1450.127 -20502 175.8376 76.3876
52397 -463.994 1418.055 -20502 175.8376 108.1183
52398 -348.599 875.1647 -20502 177.3692 111.7186
52399 -1270.64 782.0814 -20502 175.8376 148.3876
