#Position file for Large PMT in CD     
#Updated by Yuning Su (suyn26 AT mail2.sysu.edu.cn) in 20250425.     
"#Have installed 17596 CD-LPMT  more detail in https://docs.ihep.ac.cn/link/AR573CA85D4A004CE8B5AC50662739AB3F"     
#CopyNo X Y Z Orientation_theta Orientation_phi
7475 -5778.58 18319.68 2945.801 81.2815 107.5068
7476 -6301.73 18146.37 2945.801 81.2815 109.1507
7477 -6819.69 17958.13 2945.801 81.2815 110.7945
7478 -7332.04 17755.11 2945.801 81.2815 112.4384
7479 -8338.21 17305.4 2945.801 81.2815 115.726
7480 -8831.21 17059.08 2945.801 81.2815 117.3699
7481 -9316.94 16798.73 2945.801 81.2815 119.0137
7482 -9795 16524.55 2945.801 81.2815 120.6575
7483 -10265 16236.76 2945.801 81.2815 122.3014
7484 -10726.5 15935.61 2945.801 81.2815 123.9451
7485 -11622.8 15294.23 2945.801 81.2815 127.2329
7486 -12056.7 14954.52 2945.801 81.2815 128.8766
7487 -12480.8 14602.5 2945.801 81.2815 130.5206
7488 -12894.5 14238.46 2945.801 81.2815 132.1643
7489 -13297.7 13862.7 2945.801 81.2815 133.8083
7490 -13689.9 13475.53 2945.801 81.2815 135.4521
7491 -14070.8 13077.27 2945.801 81.2815 137.0959
7492 -14797.6 12248.8 2945.801 81.2815 140.3835
7493 -15142.9 11819.27 2945.801 81.2815 142.0274
7494 -15475.7 11380.01 2945.801 81.2815 143.6712
7495 -15795.8 10931.39 2945.801 81.2815 145.3151
7496 -16102.9 10473.76 2945.801 81.2815 146.9589
7497 -16396.7 10007.52 2945.801 81.2815 148.6027
7498 -16943.7 9050.709 2945.801 81.2815 151.8905
7499 -17196.3 8560.93 2945.801 81.2815 153.5342
7500 -17434.8 8064.108 2945.801 81.2815 155.1781
7501 -17659 7560.647 2945.801 81.2815 156.822
7502 -17868.6 7050.963 2945.801 81.2815 158.4658
7503 -18063.5 6535.476 2945.801 81.2815 160.1096
7504 -18408.6 5488.792 2945.801 81.2815 163.3973
7505 -18558.5 4958.457 2945.801 81.2815 165.0411
7506 -18693.1 4424.041 2945.801 81.2815 166.685
7507 -18812.3 3885.984 2945.801 81.2815 168.3288
7508 -18916 3344.729 2945.801 81.2815 169.9726
7509 -19004.2 2800.72 2945.801 81.2815 171.6165
7510 -19133.5 1706.238 2945.801 81.2815 174.9041
7511 -19174.6 1156.665 2945.801 81.2815 176.5479
7512 -19199.9 606.1388 2945.801 81.2815 178.1918
7513 -19209.4 55.1145 2945.801 81.2815 179.8356
7514 -19272 -221.179 2494.301 82.6259 -179.3425
7515 -19257.7 -773.931 2494.301 82.6259 -177.6986
7516 -19227.6 -1326.05 2494.301 82.6259 -176.0548
7517 -19181.6 -1877.07 2494.301 82.6259 -174.411
7518 -19119.9 -2426.55 2494.301 82.6259 -172.7671
7519 -19042.4 -2974.04 2494.301 82.6259 -171.1233
7520 -18949.3 -3519.07 2494.301 82.6259 -169.4795
7521 -18840.5 -4061.21 2494.301 82.6259 -167.8356
7522 -18716.3 -4600 2494.301 82.6259 -166.1918
7523 -18576.6 -5135.01 2494.301 82.6259 -164.5479
7524 -18421.7 -5665.8 2494.301 82.6259 -162.9041
7525 -18251.5 -6191.92 2494.301 82.6259 -161.2602
7526 -18066.4 -6712.94 2494.301 82.6259 -159.6164
7527 -17866.4 -7228.44 2494.301 82.6259 -157.9726
7528 -17651.7 -7737.99 2494.301 82.6259 -156.3288
7529 -17422.5 -8241.16 2494.301 82.6259 -154.685
7530 -17178.9 -8737.56 2494.301 82.6259 -153.0411
7531 -16921.2 -9226.77 2494.301 82.6259 -151.3973
7532 -16649.5 -9708.38 2494.301 82.6259 -149.7534
7533 -16364.2 -10182 2494.301 82.6259 -148.1096
7534 -16065.3 -10647.2 2494.301 82.6259 -146.4658
7535 -15753.3 -11103.7 2494.301 82.6259 -144.8219
7536 -15428.3 -11551 2494.301 82.6259 -143.1782
7537 -15090.6 -11988.9 2494.301 82.6259 -141.5342
7538 -14740.5 -12416.8 2494.301 82.6259 -139.8906
7539 -14378.2 -12834.6 2494.301 82.6259 -138.2465
7540 -14004.1 -13241.8 2494.301 82.6259 -136.6026
7541 -13618.5 -13638 2494.301 82.6259 -134.959
7542 -13221.6 -14023.1 2494.301 82.6259 -133.3149
7543 -12813.9 -14396.6 2494.301 82.6259 -131.6711
7544 -12395.7 -14758.3 2494.301 82.6259 -130.0274
7545 -11967.2 -15107.8 2494.301 82.6259 -128.3835
7546 -11528.9 -15444.8 2494.301 82.6259 -126.7398
7547 -11081.1 -15769.2 2494.301 82.6259 -125.0959
7548 -10624.2 -16080.6 2494.301 82.6259 -123.4521
7549 -10158.5 -16378.8 2494.301 82.6259 -121.8081
7550 -9684.48 -16663.4 2494.301 82.6259 -120.1644
7551 -9202.48 -16934.4 2494.301 82.6259 -118.5205
7552 -8712.91 -17191.4 2494.301 82.6259 -116.8767
7553 -8216.16 -17434.3 2494.301 82.6259 -115.2328
7554 -7712.65 -17662.8 2494.301 82.6259 -113.589
7555 -7202.8 -17876.8 2494.301 82.6259 -111.9452
7556 -6687.01 -18076 2494.301 82.6259 -110.3014
7557 -6165.73 -18260.4 2494.301 82.6259 -108.6576
7558 -5639.36 -18429.8 2494.301 82.6259 -107.0137
7559 -5108.36 -18584 2494.301 82.6259 -105.3698
7560 -4573.15 -18722.9 2494.301 82.6259 -103.726
7561 -4034.18 -18846.3 2494.301 82.6259 -102.0822
7562 -3491.88 -18954.3 2494.301 82.6259 -100.4383
7563 -2946.72 -19046.7 2494.301 82.6259 -98.7945
7564 -2399.12 -19123.4 2494.301 82.6259 -97.1507
7565 -1849.55 -19184.3 2494.301 82.6259 -95.5068
7566 -1298.46 -19229.5 2494.301 82.6259 -93.863
7567 -746.305 -19258.8 2494.301 82.6259 -92.2192
7568 -193.532 -19272.3 2494.301 82.6259 -90.5753
7569 359.4017 -19269.9 2494.301 82.6259 -88.9315
7570 912.0373 -19251.7 2494.301 82.6259 -87.2877
7571 1463.923 -19217.6 2494.301 82.6259 -85.6438
7572 2014.604 -19167.7 2494.301 82.6259 -84
7573 2563.627 -19102 2494.301 82.6259 -82.3562
7574 3110.542 -19020.6 2494.301 82.6259 -80.7123
7575 3654.894 -18923.5 2494.301 82.6259 -79.0685
7576 4196.238 -18810.9 2494.301 82.6259 -77.4246
7577 4734.128 -18682.8 2494.301 82.6259 -75.7808
7578 5268.122 -18539.3 2494.301 82.6259 -74.137
7579 5797.782 -18380.5 2494.301 82.6259 -72.4931
7580 6322.668 -18206.7 2494.301 82.6259 -70.8493
7581 6842.349 -18017.8 2494.301 82.6259 -69.2055
7582 7356.399 -17814.1 2494.301 82.6259 -67.5616
7583 7864.394 -17595.7 2494.301 82.6259 -65.9178
7584 8365.916 -17362.9 2494.301 82.6259 -64.274
7585 8860.552 -17115.8 2494.301 82.6259 -62.6302
7586 9347.895 -16854.5 2494.301 82.6259 -60.9862
7587 9827.544 -16579.5 2494.301 82.6259 -59.3425
7588 10299.1 -16290.7 2494.301 82.6259 -57.6986
7589 10762.19 -15988.6 2494.301 82.6259 -56.0549
7590 11216.41 -15673.3 2494.301 82.6259 -54.411
7591 11661.41 -15345 2494.301 82.6259 -52.767
7592 12096.8 -15004.2 2494.301 82.6259 -51.1233
7593 12522.24 -14651 2494.301 82.6259 -49.4794
7594 12937.37 -14285.8 2494.301 82.6259 -47.8357
7595 13341.86 -13908.8 2494.301 82.6259 -46.1918
7596 13735.36 -13520.3 2494.301 82.6259 -44.5479
7597 14117.56 -13120.7 2494.301 82.6259 -42.904
7598 14488.13 -12710.3 2494.301 82.6259 -41.2602
7599 14846.78 -12289.5 2494.301 82.6259 -39.6164
7600 15193.22 -11858.5 2494.301 82.6259 -37.9725
7601 15527.14 -11417.8 2494.301 82.6259 -36.3287
7602 15848.29 -10967.7 2494.301 82.6259 -34.6849
7603 16156.39 -10508.6 2494.301 82.6259 -33.0412
7604 16451.19 -10040.8 2494.301 82.6259 -31.3973
7605 16732.46 -9564.71 2494.301 82.6259 -29.7534
7606 16999.95 -9080.78 2494.301 82.6259 -28.1096
7607 17253.45 -8589.38 2494.301 82.6259 -26.4658
7608 17492.74 -8090.9 2494.301 82.6259 -24.8219
7609 17717.64 -7585.77 2494.301 82.6259 -23.1781
7610 17927.96 -7074.39 2494.301 82.6259 -21.5342
7611 18123.52 -6557.19 2494.301 82.6259 -19.8904
7612 18304.17 -6034.59 2494.301 82.6259 -18.2466
7613 18469.74 -5507.03 2494.301 82.6259 -16.6027
7614 18620.12 -4974.93 2494.301 82.6259 -14.9589
7615 18755.17 -4438.74 2494.301 82.6259 -13.3151
7616 18874.78 -3898.9 2494.301 82.6259 -11.6712
7617 18978.86 -3355.84 2494.301 82.6259 -10.0274
7618 19067.32 -2810.03 2494.301 82.6259 -8.3836
7619 19140.08 -2261.9 2494.301 82.6259 -6.7397
7620 19197.09 -1711.91 2494.301 82.6259 -5.0959
7621 19238.3 -1160.51 2494.301 82.6259 -3.4521
7622 19263.67 -608.153 2494.301 82.6259 -1.8082
7623 19273.19 -55.2983 2494.301 82.6259 -0.1644
7624 19266.84 497.6056 2494.301 82.6259 1.4795
7625 19244.64 1050.096 2494.301 82.6259 3.1233
7626 19206.6 1601.724 2494.301 82.6259 4.7671
7627 19152.74 2152.033 2494.301 82.6259 6.411
7628 19083.13 2700.569 2494.301 82.6259 8.0548
7629 18997.8 3246.887 2494.301 82.6259 9.6986
7630 18896.84 3790.529 2494.301 82.6259 11.3425
7631 18780.33 4331.051 2494.301 82.6259 12.9863
7632 18648.36 4868.009 2494.301 82.6259 14.6301
7633 18501.04 5400.959 2494.301 82.6259 16.274
7634 18338.49 5929.467 2494.301 82.6259 17.9178
7635 18160.85 6453.092 2494.301 82.6259 19.5616
7636 17968.26 6971.406 2494.301 82.6259 21.2055
7637 17760.88 7483.982 2494.301 82.6259 22.8493
7638 17538.88 7990.397 2494.301 82.6259 24.4932
7639 17302.45 8490.236 2494.301 82.6259 26.137
7640 17051.77 8983.087 2494.301 82.6259 27.7808
7641 16787.06 9468.544 2494.301 82.6259 29.4247
7642 16508.54 9946.208 2494.301 82.6259 31.0685
7643 16216.42 10415.68 2494.301 82.6259 32.7123
7644 15910.96 10876.59 2494.301 82.6259 34.3562
7645 15592.4 11328.54 2494.301 82.6259 36
7646 15261.01 11771.17 2494.301 82.6259 37.6438
7647 14917.05 12204.11 2494.301 82.6259 39.2877
7648 14560.82 12627.01 2494.301 82.6259 40.9315
7649 14192.61 13039.51 2494.301 82.6259 42.5754
7650 13812.71 13441.28 2494.301 82.6259 44.2192
7651 13421.44 13831.98 2494.301 82.6259 45.863
7652 13019.13 14211.3 2494.301 82.6259 47.5069
7653 12606.1 14578.92 2494.301 82.6259 49.1507
7654 12182.7 14934.55 2494.301 82.6259 50.7945
7655 11749.26 15277.88 2494.301 82.6259 52.4384
7656 11306.16 15608.64 2494.301 82.6259 54.0822
7657 10853.75 15926.55 2494.301 82.6259 55.726
7658 10392.41 16231.35 2494.301 82.6259 57.3699
7659 9922.515 16522.79 2494.301 82.6259 59.0137
7660 9444.452 16800.63 2494.301 82.6259 60.6575
7661 8958.615 17064.64 2494.301 82.6259 62.3014
7662 8465.404 17314.61 2494.301 82.6259 63.9452
7663 7965.228 17550.33 2494.301 82.6259 65.589
7664 7458.494 17771.6 2494.301 82.6259 67.2329
7665 6945.621 17978.24 2494.301 82.6259 68.8767
7666 6427.032 18170.09 2494.301 82.6259 70.5206
7667 5903.152 18346.98 2494.301 82.6259 72.1644
7668 5374.414 18508.77 2494.301 82.6259 73.8082
7669 4841.252 18655.32 2494.301 82.6259 75.4521
7670 4304.105 18786.52 2494.301 82.6259 77.0959
7671 3763.417 18902.26 2494.301 82.6259 78.7397
7672 3219.631 19002.44 2494.301 82.6259 80.3836
7673 2673.194 19086.98 2494.301 82.6259 82.0274
7674 2124.556 19155.81 2494.301 82.6259 83.6712
7675 1574.171 19208.87 2494.301 82.6259 85.3151
7676 1022.49 19246.13 2494.301 82.6259 86.9589
7677 469.9672 19267.54 2494.301 82.6259 88.6027
7678 -82.9426 19273.09 2494.301 82.6259 90.2466
7679 -635.784 19262.78 2494.301 82.6259 91.8904
7680 -1188.1 19236.61 2494.301 82.6259 93.5342
7681 -1739.44 19194.61 2494.301 82.6259 95.1781
7682 -2289.35 19136.82 2494.301 82.6259 96.8219
7683 -2837.38 19063.27 2494.301 82.6259 98.4658
7684 -3383.07 18974.03 2494.301 82.6259 100.1096
7685 -3925.97 18869.17 2494.301 82.6259 101.7534
7686 -4465.64 18748.78 2494.301 82.6259 103.3973
7687 -5001.64 18612.96 2494.301 82.6259 105.0411
7688 -5533.52 18461.82 2494.301 82.6259 106.6849
7689 -6060.85 18295.49 2494.301 82.6259 108.3288
7690 -6583.19 18114.1 2494.301 82.6259 109.9726
7691 -7100.1 17917.79 2494.301 82.6259 111.6164
7692 -7611.18 17706.74 2494.301 82.6259 113.2603
7693 -8115.99 17481.12 2494.301 82.6259 114.9041
7694 -8614.12 17241.11 2494.301 82.6259 116.5479
7695 -9105.16 16986.9 2494.301 82.6259 118.1918
7696 -9588.71 16718.72 2494.301 82.6259 119.8356
7697 -10064.4 16436.77 2494.301 82.6259 121.4796
7698 -10531.7 16141.3 2494.301 82.6259 123.1232
7699 -10990.4 15832.54 2494.301 82.6259 124.767
7700 -11440.1 15510.74 2494.301 82.6259 126.411
7701 -11880.3 15176.19 2494.301 82.6259 128.0547
7702 -12310.8 14829.14 2494.301 82.6259 129.6987
7703 -12731.1 14469.88 2494.301 82.6259 131.3424
7704 -13141 14098.71 2494.301 82.6259 132.9864
7705 -13540 13715.95 2494.301 82.6259 134.6301
7706 -13927.9 13321.89 2494.301 82.6259 136.274
7707 -14304.3 12916.86 2494.301 82.6259 137.9178
7708 -14669 12501.21 2494.301 82.6259 139.5617
7709 -15021.5 12075.26 2494.301 82.6259 141.2054
7710 -15361.8 11639.38 2494.301 82.6259 142.8494
7711 -15689.3 11193.91 2494.301 82.6259 144.4931
7712 -16004 10739.24 2494.301 82.6259 146.137
7713 -16305.5 10275.72 2494.301 82.6259 147.7809
7714 -16593.5 9803.749 2494.301 82.6259 149.4246
7715 -16867.9 9323.706 2494.301 82.6259 151.0684
7716 -17128.5 8835.988 2494.301 82.6259 152.7124
7717 -17374.9 8340.996 2494.301 82.6259 154.3562
7718 -17607 7839.142 2494.301 82.6259 156
7719 -17824.6 7330.834 2494.301 82.6259 157.6438
7720 -18027.6 6816.492 2494.301 82.6259 159.2877
7721 -18215.7 6296.54 2494.301 82.6259 160.9315
7722 -18388.8 5771.405 2494.301 82.6259 162.5753
7723 -18546.8 5241.52 2494.301 82.6259 164.2192
7724 -18689.6 4707.32 2494.301 82.6259 165.863
7725 -18816.9 4169.246 2494.301 82.6259 167.5069
7726 -18928.8 3627.743 2494.301 82.6259 169.1507
7727 -19025 3083.252 2494.301 82.6259 170.7945
7728 -19105.7 2536.223 2494.301 82.6259 172.4384
7729 -19170.6 1987.106 2494.301 82.6259 174.0822
7730 -19219.7 1436.355 2494.301 82.6259 175.726
7731 -19253 884.4213 2494.301 82.6259 177.3699
7732 -19270.4 331.759 2494.301 82.6259 179.0137
7733 -19320 -498.979 2041.924 83.9688 -178.5205
7734 -19297.7 -1052.99 2041.924 83.9688 -176.8767
7735 -19259.6 -1606.14 2041.924 83.9688 -175.2329
7736 -19205.6 -2157.97 2041.924 83.9688 -173.589
7737 -19135.8 -2708.02 2041.924 83.9688 -171.9452
7738 -19050.2 -3255.84 2041.924 83.9688 -170.3014
7739 -18949 -3800.99 2041.924 83.9688 -168.6575
7740 -18832.1 -4343 2041.924 83.9688 -167.0137
7741 -18699.8 -4881.44 2041.924 83.9688 -165.3699
7742 -18552.1 -5415.86 2041.924 83.9688 -163.726
7743 -18389.1 -5945.82 2041.924 83.9688 -162.0822
7744 -18210.9 -6470.89 2041.924 83.9688 -160.4383
7745 -18017.8 -6990.64 2041.924 83.9688 -158.7945
7746 -17809.9 -7504.63 2041.924 83.9688 -157.1507
7747 -17587.3 -8012.44 2041.924 83.9688 -155.5069
7748 -17350.2 -8513.66 2041.924 83.9688 -153.863
7749 -17098.8 -9007.87 2041.924 83.9688 -152.2192
7750 -16833.4 -9494.66 2041.924 83.9688 -150.5754
7751 -16554.1 -9973.64 2041.924 83.9688 -148.9316
7752 -16261.2 -10444.4 2041.924 83.9688 -147.2878
7753 -15954.8 -10906.6 2041.924 83.9688 -145.6437
7754 -15635.4 -11359.8 2041.924 83.9688 -144
7755 -15303.1 -11803.6 2041.924 83.9688 -142.3562
7756 -14958.2 -12237.8 2041.924 83.9688 -140.7123
7757 -14601 -12661.8 2041.924 83.9688 -139.0686
7758 -14231.8 -13075.5 2041.924 83.9688 -137.4247
7759 -13850.8 -13478.4 2041.924 83.9688 -135.7807
7760 -13458.5 -13870.1 2041.924 83.9688 -134.1371
7761 -13055 -14250.5 2041.924 83.9688 -132.4931
7762 -12640.9 -14619.1 2041.924 83.9688 -130.8494
7763 -12216.3 -14975.7 2041.924 83.9688 -129.2056
7764 -11781.7 -15320 2041.924 83.9688 -127.5617
7765 -11337.3 -15651.7 2041.924 83.9688 -125.9177
7766 -10883.7 -15970.5 2041.924 83.9688 -124.274
7767 -10421.1 -16276.1 2041.924 83.9688 -122.6302
7768 -9949.88 -16568.4 2041.924 83.9688 -120.9862
7769 -9470.5 -16847 2041.924 83.9688 -119.3424
7770 -8983.33 -17111.7 2041.924 83.9688 -117.6987
7771 -8488.75 -17362.4 2041.924 83.9688 -116.0547
7772 -7987.2 -17598.7 2041.924 83.9688 -114.411
7773 -7479.07 -17820.6 2041.924 83.9688 -112.7671
7774 -6964.78 -18027.8 2041.924 83.9688 -111.1233
7775 -6444.76 -18220.2 2041.924 83.9688 -109.4795
7776 -5919.43 -18397.6 2041.924 83.9688 -107.8356
7777 -5389.24 -18559.8 2041.924 83.9688 -106.1918
7778 -4854.61 -18706.8 2041.924 83.9688 -104.5479
7779 -4315.98 -18838.3 2041.924 83.9688 -102.9041
7780 -3773.8 -18954.4 2041.924 83.9688 -101.2603
7781 -3228.51 -19054.9 2041.924 83.9688 -99.6164
7782 -2680.57 -19139.6 2041.924 83.9688 -97.9726
7783 -2130.42 -19208.6 2041.924 83.9688 -96.3288
7784 -1578.51 -19261.9 2041.924 83.9688 -94.6849
7785 -1025.31 -19299.2 2041.924 83.9688 -93.0411
7786 -471.263 -19320.7 2041.924 83.9688 -91.3973
7787 83.172 -19326.3 2041.924 83.9688 -89.7534
7788 637.5385 -19315.9 2041.924 83.9688 -88.1096
7789 1191.38 -19289.7 2041.924 83.9688 -86.4658
7790 1744.24 -19247.6 2041.924 83.9688 -84.8219
7791 2295.666 -19189.6 2041.924 83.9688 -83.1781
7792 2845.204 -19115.8 2041.924 83.9688 -81.5342
7793 3392.397 -19026.4 2041.924 83.9688 -79.8904
7794 3936.799 -18921.2 2041.924 83.9688 -78.2466
7795 4477.961 -18800.5 2041.924 83.9688 -76.6027
7796 5015.436 -18664.3 2041.924 83.9688 -74.9589
7797 5548.784 -18512.7 2041.924 83.9688 -73.315
7798 6077.567 -18346 2041.924 83.9688 -71.6713
7799 6601.345 -18164.1 2041.924 83.9688 -70.0274
7800 7119.69 -17967.2 2041.924 83.9688 -68.3835
7801 7632.175 -17755.6 2041.924 83.9688 -66.7397
7802 8138.377 -17529.3 2041.924 83.9688 -65.0958
7803 8637.882 -17288.7 2041.924 83.9688 -63.4521
7804 9130.276 -17033.8 2041.924 83.9688 -61.8083
7805 9615.156 -16764.8 2041.924 83.9688 -60.1643
7806 10092.12 -16482.1 2041.924 83.9688 -58.5205
7807 10560.78 -16185.8 2041.924 83.9688 -56.8767
7808 11020.75 -15876.2 2041.924 83.9688 -55.2329
7809 11471.65 -15553.5 2041.924 83.9688 -53.589
7810 11913.1 -15218 2041.924 83.9688 -51.9451
7811 12344.75 -14870 2041.924 83.9688 -50.3013
7812 12766.24 -14509.8 2041.924 83.9688 -48.6575
7813 13177.22 -14137.6 2041.924 83.9688 -47.0137
7814 13577.35 -13753.8 2041.924 83.9688 -45.3699
7815 13966.31 -13358.6 2041.924 83.9688 -43.7259
7816 14343.77 -12952.5 2041.924 83.9688 -42.0822
7817 14709.43 -12535.7 2041.924 83.9688 -40.4384
7818 15062.98 -12108.6 2041.924 83.9688 -38.7946
7819 15404.13 -11671.5 2041.924 83.9688 -37.1507
7820 15732.61 -11224.8 2041.924 83.9688 -35.5069
7821 16048.13 -10768.9 2041.924 83.9688 -33.8631
7822 16350.45 -10304.1 2041.924 83.9688 -32.2192
7823 16639.3 -9830.79 2041.924 83.9688 -30.5753
7824 16914.47 -9349.42 2041.924 83.9688 -28.9315
7825 17175.71 -8860.36 2041.924 83.9688 -27.2877
7826 17422.81 -8364 2041.924 83.9688 -25.6438
7827 17655.57 -7860.77 2041.924 83.9688 -24
7828 17873.8 -7351.06 2041.924 83.9688 -22.3562
7829 18077.32 -6835.3 2041.924 83.9688 -20.7123
7830 18265.96 -6313.91 2041.924 83.9688 -19.0685
7831 18439.57 -5787.33 2041.924 83.9688 -17.4247
7832 18598 -5255.98 2041.924 83.9688 -15.7808
7833 18741.12 -4720.31 2041.924 83.9688 -14.137
7834 18868.82 -4180.75 2041.924 83.9688 -12.4931
7835 18980.98 -3637.75 2041.924 83.9688 -10.8493
7836 19077.52 -3091.76 2041.924 83.9688 -9.2055
7837 19158.36 -2543.22 2041.924 83.9688 -7.5616
7838 19223.44 -1992.59 2041.924 83.9688 -5.9178
7839 19272.68 -1440.32 2041.924 83.9688 -4.274
7840 19306.07 -886.862 2041.924 83.9688 -2.6301
7841 19323.57 -332.675 2041.924 83.9688 -0.9863
7842 19325.16 221.7888 2041.924 83.9688 0.6575
7843 19310.84 776.0653 2041.924 83.9688 2.3014
7844 19280.63 1329.704 2041.924 83.9688 3.9452
7845 19234.55 1882.249 2041.924 83.9688 5.589
7846 19172.64 2433.244 2041.924 83.9688 7.2329
7847 19094.95 2982.239 2041.924 83.9688 8.8767
7848 19001.54 3528.777 2041.924 83.9688 10.5205
7849 18892.5 4072.41 2041.924 83.9688 12.1644
7850 18767.9 4612.692 2041.924 83.9688 13.8082
7851 18627.85 5149.176 2041.924 83.9688 15.4521
7852 18472.47 5681.426 2041.924 83.9688 17.0959
7853 18301.89 6208.997 2041.924 83.9688 18.7397
7854 18116.25 6731.457 2041.924 83.9688 20.3836
7855 17915.69 7248.377 2041.924 83.9688 22.0274
7856 17700.39 7759.33 2041.924 83.9688 23.6712
7857 17470.52 8263.896 2041.924 83.9688 25.3151
7858 17226.26 8761.663 2041.924 83.9688 26.9589
7859 16967.83 9252.216 2041.924 83.9688 28.6027
7860 16695.44 9735.154 2041.924 83.9688 30.2466
7861 16409.3 10210.08 2041.924 83.9688 31.8904
7862 16109.66 10676.6 2041.924 83.9688 33.5342
7863 15796.75 11134.34 2041.924 83.9688 35.1781
7864 15470.85 11582.91 2041.924 83.9688 36.8219
7865 15132.21 12021.94 2041.924 83.9688 38.4657
7866 14781.11 12451.09 2041.924 83.9688 40.1096
7867 14417.85 12869.98 2041.924 83.9688 41.7534
7868 14042.73 13278.28 2041.924 83.9688 43.3973
7869 13656.04 13675.65 2041.924 83.9688 45.0411
7870 13258.12 14061.76 2041.924 83.9688 46.6849
7871 12849.28 14436.3 2041.924 83.9688 48.3288
7872 12429.87 14798.96 2041.924 83.9688 49.9726
7873 12000.22 15149.44 2041.924 83.9688 51.6164
7874 11560.7 15487.45 2041.924 83.9688 53.2603
7875 11111.66 15812.71 2041.924 83.9688 54.9041
7876 10653.48 16124.96 2041.924 83.9688 56.548
7877 10186.53 16423.93 2041.924 83.9688 58.1918
7878 9711.193 16709.39 2041.924 83.9688 59.8356
7879 9227.864 16981.09 2041.924 83.9688 61.4795
7880 8736.94 17238.82 2041.924 83.9688 63.1233
7881 8238.824 17482.35 2041.924 83.9688 64.7671
7882 7733.929 17711.5 2041.924 83.9688 66.411
7883 7222.667 17926.07 2041.924 83.9688 68.0548
7884 6705.46 18125.89 2041.924 83.9688 69.6986
7885 6182.734 18310.78 2041.924 83.9688 71.3425
7886 5654.919 18480.61 2041.924 83.9688 72.9863
7887 5122.449 18635.22 2041.924 83.9688 74.6301
7888 4585.764 18774.5 2041.924 83.9688 76.274
7889 4045.304 18898.32 2041.924 83.9688 77.9178
7890 3501.515 19006.59 2041.924 83.9688 79.5616
7891 2954.844 19099.21 2041.924 83.9688 81.2055
7892 2405.74 19176.11 2041.924 83.9688 82.8493
7893 1854.655 19237.23 2041.924 83.9688 84.4932
7894 1302.046 19282.52 2041.924 83.9688 86.137
7895 748.3641 19311.94 2041.924 83.9688 87.7808
7896 194.066 19325.46 2041.924 83.9688 89.4247
7897 -360.393 19323.07 2041.924 83.9688 91.0685
7898 -914.552 19304.78 2041.924 83.9688 92.7123
7899 -1467.96 19270.6 2041.924 83.9688 94.3562
7900 -2020.16 19220.56 2041.924 83.9688 96
7901 -2570.7 19154.7 2041.924 83.9688 97.6438
7902 -3119.12 19073.07 2041.924 83.9688 99.2877
7903 -3664.97 18975.74 2041.924 83.9688 100.9315
7904 -4207.81 18862.8 2041.924 83.9688 102.5753
7905 -4747.19 18734.33 2041.924 83.9688 104.2192
7906 -5282.65 18590.44 2041.924 83.9688 105.863
7907 -5813.77 18431.25 2041.924 83.9688 107.5068
7908 -6340.11 18256.89 2041.924 83.9688 109.1507
