PMTID_sim Type X Y Z Theta Phi PMTID RelativeDEV Gain TimeOffset DarkRateV MeanGain
10173 NNVT 16943.6502 -9050.7088 -2945.8011 98.7185 -28.1096 343212544 0.211902 0.977435 9.09509 32647.7 1.09093
10174 Hamamatsu 17196.3103 -8560.9302 -2945.8011 98.7185 -26.4657 343216384 0.232472 0.974872 -31.4119 7372.58 1.01857
10175 HighQENNVT 17434.8149 -8064.1082 -2945.8011 98.7185 -24.8219 343220736 0.271042 0.968215 11.3011 34371.6 1.09407
10176 Hamamatsu 17658.9701 -7560.6472 -2945.8011 98.7185 -23.1781 343224576 0.219469 0.963784 -30.6409 5762.7 1.01207
10177 HighQENNVT 17868.5906 -7050.9633 -2945.8011 98.7185 -21.5342 343228928 0.227165 0.969403 11.3531 28249.8 1.10332
10178 Hamamatsu 18063.5038 -6535.4758 -2945.8011 98.7185 -19.8904 343232768 0.2143 0.974242 -29.4739 6471.36 1.01754
10179 HighQENNVT 18408.5788 -5488.792 -2945.8011 98.7185 -16.6027 343237120 0.216217 0.973296 12.5271 34138.4 1.1133
10180 Hamamatsu 18558.457 -4958.4562 -2945.8011 98.7185 -14.9589 343240960 0.251589 0.960969 -29.7389 7271.53 1.01499
10181 HighQENNVT 18693.0597 -4424.0403 -2945.8011 98.7185 -13.3151 343245312 0.220559 0.961837 11.8811 23718.1 1.10645
10182 Hamamatsu 18812.2761 -3885.9849 -2945.8011 98.7185 -11.6712 343249152 0.244171 0.965347 -32.3439 7736.93 1.01424
10183 HighQENNVT 18916.009 -3344.7294 -2945.8011 98.7185 -10.0274 343253504 0.245443 0.966361 7.79208 43702.4 1.09294
10184 Hamamatsu 19004.1725 -2800.7211 -2945.8011 98.7185 -8.3836 343257344 0.260079 0.977621 -32.6429 10284.1 1.01409
10185 HighQENNVT 19133.5141 -1706.2384 -2945.8011 98.7185 -5.0959 343261696 0.205361 0.990811 6.95709 24024.7 1.11903
10186 Hamamatsu 19174.5857 -1156.6649 -2945.8011 98.7185 -3.4521 343265536 0.240759 0.972447 -32.3219 8272.07 1.01316
10187 NNVT 19199.8752 -606.1389 -2945.8011 98.7185 -1.8082 343269888 0.245024 0.966261 8.62909 33103.1 1.09949
10188 Hamamatsu 19209.3616 -55.111 -2945.8011 98.7185 -0.1644 343273728 0.208693 0.970282 -28.3749 7019.51 1.01368
10189 Hamamatsu 19203.0372 495.9577 -2945.8011 98.7185 1.4795 343277824 0.245249 0.95485 -27.5759 6345.64 1.01402
10190 HighQENNVT 19180.9072 1046.6192 -2945.8011 98.7185 3.1233 343282176 0.254236 0.965488 4.24609 36326.8 1.09629
10191 Hamamatsu 19142.9897 1596.4197 -2945.8011 98.7185 4.7671 343286272 0.214295 0.989843 -31.1479 5449.56 1.0224
10192 NNVT 19019.9301 2691.6295 -2945.8011 98.7185 8.0548 343290368 0.248381 0.989761 9.93509 24065.8 1.09867
10193 Hamamatsu 18934.8896 3236.1345 -2945.8011 98.7185 9.6986 343294208 0.198558 0.982665 -35.0939 4896.76 1.03184
10194 HighQENNVT 18834.2642 3777.9764 -2945.8011 98.7185 11.3425 343298560 0.25697 0.979883 9.42007 42187.8 1.10113
10195 Hamamatsu 18718.1366 4316.7089 -2945.8011 98.7185 12.9863 343302400 0.231356 0.974371 -29.5609 6000.94 1.01851
10196 NNVT 18586.6027 4851.8874 -2945.8011 98.7185 14.6301 343306752 0.224258 0.963641 14.9181 24209.7 1.09614
10197 Hamamatsu 18439.7696 5383.0763 -2945.8011 98.7185 16.274 343310848 0.217531 0.964599 -28.0869 5867.67 1.01158
10198 NNVT 18100.706 6431.7225 -2945.8011 98.7185 19.5616 343314944 0.225337 0.973731 13.7791 27793.8 1.10539
10199 Hamamatsu 17908.7538 6948.3198 -2945.8011 98.7185 21.2055 343318784 0.238428 0.969325 -30.3319 5603.04 1.01879
10200 HighQENNVT 17702.0617 7459.1973 -2945.8011 98.7185 22.8493 343323136 0.252438 0.978023 12.2711 42890.9 1.10396
10201 Hamamatsu 17480.7992 7963.9357 -2945.8011 98.7185 24.4932 343326976 0.240581 0.971782 -26.7899 5688.34 1.02586
10202 HighQENNVT 17245.148 8462.1204 -2945.8011 98.7185 26.137 343331328 0.231437 0.965984 11.5021 25354.2 1.09485
10203 Hamamatsu 16995.3036 8953.3384 -2945.8011 98.7185 27.7808 343335424 0.215009 0.959677 -25.8509 6898.65 1.01067
10204 HighQENNVT 16453.8657 9913.2697 -2945.8011 98.7185 31.0685 343339520 0.227642 0.963861 14.0051 34520.1 1.11137
10205 Hamamatsu 16162.7181 10381.1923 -2945.8011 98.7185 32.7123 343343360 0.258911 0.975308 -33.5559 7066.13 1.0174
10206 Hamamatsu 15858.2674 10840.5704 -2945.8011 98.7185 34.3562 343347456 0.242001 0.962434 -28.1409 5716.74 1.01594
10207 NNVT 15540.7628 11291.0275 -2945.8011 98.7185 36.0 343351808 0.234447 0.96062 14.7531 23023.0 1.10487
10208 Hamamatsu 15210.4679 11732.1899 -2945.8011 98.7185 37.6438 343355648 0.235321 0.97139 -32.3719 6880.16 1.01333
10209 HighQENNVT 14867.6535 12163.6957 -2945.8011 98.7185 39.2877 343360000 0.236866 0.973734 5.69907 24715.3 1.09651
10210 HighQENNVT 14512.6018 12585.1898 -2945.8011 98.7185 40.9315 343364096 0.239685 0.973048 16.0791 33510.9 1.10556
10211 Hamamatsu 13766.9672 13396.7618 -2945.8011 98.7185 44.2192 343367936 0.230599 0.956915 -32.2199 6197.52 1.01155
10212 Hamamatsu 13376.9966 13786.1733 -2945.8011 98.7185 45.863 343372032 0.242739 0.970379 -31.2519 8855.73 1.01307
10213 NNVT 12976.0156 14164.2378 -2945.8011 98.7185 47.5069 343376384 0.238659 0.98625 15.5001 27554.9 1.10123
10214 Hamamatsu 12564.3544 14530.6439 -2945.8011 98.7185 49.1507 343380224 0.241392 0.963605 -26.5589 6910.6 1.01615
10215 HighQENNVT 12142.35 14885.0915 -2945.8011 98.7185 50.7945 343384576 0.244768 0.964731 10.0661 55312.0 1.1163
10216 Hamamatsu 11710.3521 15227.2869 -2945.8011 98.7185 52.4384 343388416 0.225148 0.974283 -32.1869 7651.22 1.01437
10217 NNVT 10817.8085 15873.8033 -2945.8011 98.7185 55.726 343392768 0.205389 0.935926 12.9471 31372.6 1.10395
10218 Hamamatsu 10357.9942 16177.5947 -2945.8011 98.7185 57.3699 343396608 0.233842 0.967741 -27.6529 6683.69 1.0182
10219 HighQENNVT 9889.6543 16468.0706 -2945.8011 98.7185 59.0137 343400960 0.245587 0.969728 11.9631 37233.0 1.10742
10220 Hamamatsu 9413.1746 16744.992 -2945.8011 98.7185 60.6575 343404800 0.24878 0.984609 -29.5339 7714.44 1.01893
10221 HighQENNVT 8928.947 17008.1309 -2945.8011 98.7185 62.3014 343409152 0.223384 0.963529 6.21307 27682.5 1.10061
10222 Hamamatsu 8437.3694 17257.2712 -2945.8011 98.7185 63.9452 343412992 0.221907 0.9719 -31.3259 7259.6 1.01547
10223 Hamamatsu 7433.7937 17712.7447 -2945.8011 98.7185 67.2329 343417088 0.216183 0.972603 -26.1899 6146.81 1.01483
10224 HighQENNVT 6922.6193 17918.704 -2945.8011 98.7185 68.8767 343421440 0.229065 0.957711 12.7621 22758.1 1.09143
10225 Hamamatsu 6405.7471 18109.9149 -2945.8011 98.7185 70.5206 343425280 0.239134 0.963064 -26.1109 7151.69 1.01435
10226 HighQENNVT 5883.6025 18286.2198 -2945.8011 98.7185 72.1644 343429632 0.24902 0.970479 11.8841 36403.9 1.10421
10227 Hamamatsu 5356.6152 18447.4737 -2945.8011 98.7185 73.8082 343433472 0.228406 0.964072 -33.8419 8570.01 1.01388
10228 NNVT 4825.2187 18593.544 -2945.8011 98.7185 75.4521 343437824 0.234201 0.982266 12.5931 32311.7 1.09375
10229 HighQENNVT 4289.8514 18724.3101 -2945.8011 98.7185 77.0959 343441920 0.223178 0.966999 9.37109 34734.9 1.10241
10230 Hamamatsu 3208.9681 18939.5126 -2945.8011 98.7185 80.3836 343445760 0.229012 0.971674 -24.9859 6340.07 1.01496
10231 Hamamatsu 2664.3409 19023.772 -2945.8011 98.7185 82.0274 343449856 0.217366 0.969665 -32.2969 6313.8 1.0164
10232 HighQENNVT 2117.5194 19092.3734 -2945.8012 98.7185 83.6712 343454208 0.237049 0.975346 10.8051 22410.1 1.09316
10233 Hamamatsu 1568.9576 19145.2601 -2945.8012 98.7185 85.3151 343458048 0.241972 0.964852 -33.5909 5833.05 1.01558
10234 NNVT 1019.1035 19182.3888 -2945.8012 98.7185 86.9589 343462400 0.250914 0.985765 6.68909 46967.4 1.1181
10235 Hamamatsu 468.4103 19203.7289 -2945.8012 98.7185 88.6027 343466240 0.20813 0.968206 -32.6819 6331.16 1.01719
10236 HighQENNVT -633.6789 19198.986 -2945.8013 98.7185 91.8904 343470592 0.21683 0.983251 9.37607 32164.6 1.09919
10237 Hamamatsu -1184.1677 19172.9069 -2945.8013 98.7185 93.5342 343474432 0.231333 0.960603 -31.9059 9457.1 1.01104
10238 NNVT -1733.6821 19131.0469 -2945.8013 98.7185 95.1781 343478784 0.25329 0.972411 9.62509 31301.2 1.09393
10239 Hamamatsu -2281.7695 19073.4407 -2945.8013 98.7185 96.8219 343482624 0.249265 0.969993 -30.0649 9154.86 1.01942
10240 HighQENNVT -2827.9809 19000.1351 -2945.8013 98.7185 98.4658 343486976 0.241114 0.961197 13.2911 41358.2 1.0938
10241 Hamamatsu -3371.8621 18911.1913 -2945.8013 98.7185 100.1096 343490816 0.228978 0.965477 -33.9709 7777.62 1.01662
10242 Hamamatsu -4450.8543 18686.6933 -2945.8013 98.7185 103.3973 343494912 0.204748 0.977727 -28.3789 5472.54 1.01669
10243 HighQENNVT -4985.0761 18551.3241 -2945.8013 98.7185 105.0411 343499264 0.226703 0.967701 12.2081 26501.5 1.10169
10244 Hamamatsu -5515.1976 18400.6849 -2945.8013 98.7185 106.6849 343503104 0.240353 0.957959 -29.6749 7604.54 1.00927
10245 HighQENNVT -6040.7773 18234.9011 -2945.8013 98.7185 108.3288 343507456 0.252021 0.986403 17.1031 34315.5 1.09905
10246 Hamamatsu -6561.3851 18054.1086 -2945.8013 98.7185 109.9726 343511296 0.261862 0.977708 -25.1899 6868.34 1.01577
10247 NNVT -7076.5924 17858.456 -2945.8013 98.7185 111.6164 343515648 0.236397 0.970355 11.0101 32410.3 1.09522
10248 NNVT -8089.1131 17423.2276 -2945.8013 98.7185 114.9041 343519744 0.226697 0.958683 9.52109 22225.8 1.098
10249 Hamamatsu -8585.5941 17184.0096 -2945.8013 98.7185 116.5479 343523584 0.206732 0.980381 -35.9149 6712.7 1.01681
10250 Hamamatsu -9075.0077 16930.6481 -2945.8013 98.7185 118.1918 343527680 0.233299 0.956956 -25.5549 6286.53 1.02211
10251 HighQENNVT -9556.9524 16663.3512 -2945.8013 98.7185 119.8356 343532032 0.230912 0.966363 17.0141 37284.7 1.10004
10252 Hamamatsu -10031.031 16382.3389 -2945.8013 98.7185 121.4795 343535872 0.241581 0.955212 -31.8479 6653.13 1.01664
10253 NNVT -10496.8533 16087.8426 -2945.8013 98.7185 123.1233 343540224 0.241741 0.95669 10.4681 31394.8 1.1209
10254 Hamamatsu -10954.0359 15780.1048 -2945.8013 98.7185 124.7671 343544320 0.225716 0.975558 -25.0419 7462.99 1.01393
10255 HighQENNVT -11840.9862 15125.9266 -2945.8012 98.7185 128.0548 343548416 0.231505 0.976782 15.7871 38733.2 1.09423
10256 Hamamatsu -12270.0221 14780.026 -2945.8012 98.7185 129.6986 343552256 0.238105 0.961126 -32.9389 7192.65 1.01698
10257 HighQENNVT -12688.9587 14421.9602 -2945.8012 98.7185 131.3425 343556608 0.240526 0.981082 14.9641 29763.7 1.09689
10258 Hamamatsu -13097.4512 14052.0242 -2945.8012 98.7185 132.9863 343560448 0.246225 0.970727 -29.4759 8572.37 1.01285
10259 Hamamatsu -13495.1621 13670.5235 -2945.8012 98.7185 134.6301 343564544 0.227095 0.966933 -33.4309 5806.82 1.01596
10260 NNVT -13881.7665 13277.7698 -2945.8012 98.7185 136.274 343568896 0.217651 0.976404 11.3581 26847.7 1.0983
10261 Hamamatsu -14620.3892 12459.8087 -2945.8012 98.7185 139.5617 343572736 0.194668 0.962293 -32.9549 6583.81 1.01667
10262 HighQENNVT -14971.8007 12035.2729 -2945.8012 98.7185 141.2055 343577088 0.238181 0.971466 13.3241 38886.8 1.09735
10263 Hamamatsu -15310.8886 11600.8319 -2945.8012 98.7185 142.8493 343580928 0.236568 0.975323 -28.0149 6382.17 1.01443
10264 NNVT -15637.3717 11156.8462 -2945.8011 98.7185 144.4932 343585280 0.22978 0.97435 10.4531 27541.8 1.09334
10265 Hamamatsu -15950.9862 10703.6747 -2945.8011 98.7185 146.137 343589120 0.242023 0.973822 -25.9109 5180.36 1.01926
10266 HighQENNVT -16251.4717 10241.6932 -2945.8011 98.7185 147.7808 343593472 0.241316 0.951213 11.6811 35650.6 1.10846
10267 HighQENNVT -16812.0777 9292.8282 -2945.8011 98.7185 151.0685 343597568 0.207366 0.975241 15.8151 33224.3 1.09823
10268 Hamamatsu -17071.7372 8806.7247 -2945.8011 98.7185 152.7123 343601408 0.235911 0.975136 -28.0479 6902.39 1.01232
10269 Hamamatsu -17317.3443 8313.3747 -2945.8011 98.7185 154.3562 343605504 0.237314 0.971981 -23.2989 7565.03 1.01238
10270 HighQENNVT -17548.6984 7813.181 -2945.8011 98.7185 156.0 343609856 0.24239 0.948801 7.75208 48525.6 1.11071
10271 Hamamatsu -17765.6085 7306.5564 -2945.8011 98.7185 157.6438 343613696 0.230135 0.966701 -26.2059 7672.78 1.01683
10272 HighQENNVT -17967.8961 6793.9179 -2945.8011 98.7185 159.2877 343618048 0.225714 0.945712 10.9981 28249.5 1.10281
10273 HighQENNVT -18155.3947 6275.6876 -2945.8011 98.7185 160.9315 343622144 0.240204 0.963406 12.9601 36934.0 1.11823
10274 Hamamatsu -18485.4199 5224.1614 -2945.8011 98.7185 164.2192 343625984 0.258572 0.975708 -25.1669 6956.41 1.01438
10275 Hamamatsu -18627.6749 4691.7311 -2945.8011 98.7185 165.863 343630080 0.233613 0.977135 -24.4239 8304.79 1.01717
10276 Hamamatsu -18754.5976 4155.4399 -2945.8011 98.7185 167.5069 343634176 0.199401 0.973533 -31.7489 6089.62 1.02127
10277 HighQENNVT -18866.0838 3615.7286 -2945.8011 98.7185 169.1507 343638528 0.255911 0.979379 9.07108 53592.0 1.12774
10278 Hamamatsu -18962.0419 3073.0405 -2945.8011 98.7185 170.7945 343642368 0.201892 0.969657 -25.9029 5830.08 1.01758
10279 NNVT -19042.3928 2527.8227 -2945.8011 98.7185 172.4384 343646720 0.210537 0.96926 11.1451 28900.5 1.10304
10280 Hamamatsu -19156.0209 1431.5983 -2945.8011 98.7185 175.726 343650560 0.208721 0.974147 -25.6979 7047.25 1.01518
10281 HighQENNVT -19189.2049 881.4919 -2945.8011 98.7185 177.3699 343654912 0.231111 0.975437 17.6981 34767.7 1.09765
10282 Hamamatsu -19206.5946 330.6604 -2945.8011 98.7185 179.0137 343658752 0.241479 0.950506 -34.3059 5719.85 1.01867
10283 Hamamatsu -19128.5554 -494.0334 -3396.2705 100.0646 -178.5206 343937280 0.239207 0.97679 -25.5219 13937.0 1.03462
10284 Hamamatsu -19106.5113 -1042.5591 -3396.2705 100.0646 -176.8767 343941376 0.242125 0.969497 -29.9779 14134.7 1.01825
10285 NNVT -19068.7409 -1590.2271 -3396.2705 100.0646 -175.2329 343945728 0.22019 0.977085 9.00906 14635.9 1.10041
10286 HighQENNVT -19015.2756 -2136.5855 -3396.2705 100.0646 -173.589 343949824 0.246408 0.982985 11.0511 23078.9 1.10505
10287 Hamamatsu -18946.1587 -2681.1889 -3396.2705 100.0646 -171.9452 343953664 0.225483 0.965664 -26.0799 12882.1 1.0199
10288 HighQENNVT -18861.448 -3223.582 -3396.2705 100.0646 -170.3014 343958016 0.223336 0.97829 13.7691 41625.7 1.09458
10289 Hamamatsu -18761.2129 -3763.3223 -3396.2705 100.0646 -168.6575 343961856 0.258769 0.944839 -35.5929 7907.26 1.02626
10290 HighQENNVT -18645.5357 -4299.9653 -3396.2705 100.0646 -167.0137 343966208 0.256265 0.96712 11.1101 44749.1 1.1017
10291 Hamamatsu -18514.5121 -4833.0679 -3396.2705 100.0646 -165.3699 343970048 0.242086 0.956471 -31.7429 9309.96 1.01657
10292 NNVT -18368.2484 -5362.1966 -3396.2705 100.0646 -163.726 343974400 0.234423 0.961656 10.8861 49775.8 1.1011
10293 HighQENNVT -18206.8671 -5886.9087 -3396.2705 100.0646 -162.0822 343978496 0.236986 0.966036 9.22607 32751.4 1.09892
10294 Hamamatsu -18030.5 -6406.7755 -3396.2705 100.0646 -160.4384 343982336 0.217613 0.957698 -29.1319 9709.07 1.01395
10295 Hamamatsu -17839.2924 -6921.3691 -3396.2705 100.0646 -158.7945 343986432 0.24871 0.978811 -27.8279 10495.2 1.01714
10296 HighQENNVT -17633.4019 -7430.2651 -3396.2705 100.0646 -157.1507 343990784 0.23478 0.978632 15.6261 44731.1 1.10683
10297 Hamamatsu -17412.9977 -7933.0457 -3396.2705 100.0646 -155.5069 343994624 0.233091 0.961138 -24.1839 10442.7 1.01672
10298 HighQENNVT -17178.2605 -8429.2982 -3396.2705 100.0646 -153.863 343998976 0.265825 0.965443 6.44308 27293.4 1.10126
10299 Hamamatsu -16929.3852 -8918.6109 -3396.2705 100.0646 -152.2192 344002816 0.223616 0.96573 -24.2909 8717.12 1.01498
10300 NNVT -16666.5752 -9400.5836 -3396.2705 100.0646 -150.5753 344007168 0.213135 0.978345 10.0961 51650.0 1.10002
10301 HighQENNVT -16390.0473 -9874.8191 -3396.2705 100.0646 -148.9315 344011264 0.256528 0.97967 15.8301 28881.2 1.09678
10302 Hamamatsu -16100.0291 -10340.9268 -3396.2705 100.0646 -147.2877 344015104 0.245488 0.966749 -28.2879 9002.15 1.01909
10303 NNVT -15796.7592 -10798.5231 -3396.2705 100.0646 -145.6438 344019456 0.248107 0.961803 14.1991 36950.4 1.10052
10304 Hamamatsu -15480.4861 -11247.2331 -3396.2705 100.0646 -144.0 344023296 0.226769 0.9657 -31.8089 8970.29 1.01749
10305 HighQENNVT -15151.4723 -11686.6843 -3396.2705 100.0646 -142.3562 344027648 0.251774 0.999983 14.2451 24873.3 1.09802
10306 Hamamatsu -14809.9875 -12116.5165 -3396.2705 100.0646 -140.7123 344031488 0.260382 0.970449 -28.1529 11203.8 1.02
10307 HighQENNVT -14456.313 -12536.3758 -3396.2705 100.0646 -139.0685 344035840 0.20463 0.965167 7.95508 43018.1 1.10616
10308 HighQENNVT -14090.7398 -12945.9165 -3396.2705 100.0646 -137.4246 344039936 0.219502 0.961135 9.80908 44319.5 1.1135
10309 Hamamatsu -13713.5705 -13344.8 -3396.2705 100.0646 -135.7808 344043776 0.219437 0.966856 -33.2119 5406.34 1.01439
10310 Hamamatsu -13325.1124 -13732.7012 -3396.2705 100.0646 -134.137 344047872 0.202812 0.997391 -25.4399 7051.17 1.02234
10311 HighQENNVT -12925.6867 -14109.2992 -3396.2705 100.0646 -132.4931 344052224 0.25845 0.965893 11.9691 39504.2 1.10585
10312 Hamamatsu -12515.6222 -14474.2842 -3396.2705 100.0646 -130.8493 344056064 0.227212 0.951256 -29.6829 8991.52 1.01394
10313 NNVT -12095.2546 -14827.3571 -3396.2705 100.0646 -129.2055 344060416 0.227489 0.95222 6.89307 43005.1 1.1168
10314 Hamamatsu -11664.9323 -15168.2252 -3396.2705 100.0646 -127.5616 344064256 0.23421 0.964224 -30.4319 8757.33 1.01369
10315 NNVT -11225.0121 -15496.6062 -3396.2705 100.0646 -125.9178 344068608 0.244191 0.975886 14.2011 34725.3 1.10702
10316 Hamamatsu -10775.8506 -15812.234 -3396.2705 100.0646 -124.274 344072448 0.217364 0.974996 -33.0569 7603.89 1.01563
10317 Hamamatsu -10317.8197 -16114.8471 -3396.2705 100.0646 -122.6301 344076544 0.222152 0.970905 -35.3349 7630.68 1.01876
10318 HighQENNVT -9851.2965 -16404.1964 -3396.2705 100.0646 -120.9863 344080896 0.225034 0.962333 6.91409 46549.4 1.105
10319 Hamamatsu -9376.6648 -16680.0438 -3396.2705 100.0646 -119.3425 344084736 0.24272 0.991519 -33.7349 11625.0 1.01835
10320 Hamamatsu -8894.3154 -16942.1621 -3396.2705 100.0646 -117.6986 344088832 0.22909 0.985359 -37.2819 12667.1 1.01527
10321 NNVT -8404.6445 -17190.3361 -3396.2705 100.0646 -116.0548 344093184 0.229315 0.968524 14.0491 15142.9 1.10454
10322 HighQENNVT -7908.058 -17424.36 -3396.2705 100.0646 -114.411 344097280 0.213268 0.965829 10.6411 49983.0 1.10346
10323 Hamamatsu -7404.9612 -17644.0429 -3396.2705 100.0646 -112.7671 344101120 0.229573 0.986534 -28.5209 7766.23 1.01698
10324 NNVT -6895.7696 -17849.2035 -3396.2705 100.0646 -111.1233 344105472 0.237454 0.970408 15.1631 46306.0 1.10303
10325 Hamamatsu -6380.9021 -18039.6727 -3396.2705 100.0646 -109.4794 344109312 0.237003 0.972827 -28.4719 9462.87 1.01526
10326 NNVT -5860.7827 -18215.2938 -3396.2705 100.0646 -107.8356 344113664 0.235599 0.965369 12.9331 35088.0 1.09306
10327 Hamamatsu -5335.8394 -18375.9223 -3396.2705 100.0646 -106.1918 344117504 0.227577 0.960139 -26.0069 7042.36 1.02607
10328 Hamamatsu -4806.504 -18521.426 -3396.2705 100.0646 -104.5479 344121600 0.213261 0.955586 -26.6649 9675.27 1.01712
10329 HighQENNVT -4273.2126 -18651.6851 -3396.2705 100.0646 -102.9041 344125952 0.256362 0.977923 13.9111 29563.6 1.10091
10330 HighQENNVT -3736.4059 -18766.5919 -3396.2705 100.0646 -101.2603 344130048 0.25671 0.976036 10.4081 30238.9 1.11663
10331 Hamamatsu -3196.5223 -18866.0528 -3396.2705 100.0646 -99.6164 344133888 0.229905 0.971448 -30.0349 10176.3 1.01322
10332 HighQENNVT -2654.0075 -18949.9854 -3396.2705 100.0646 -97.9726 344138240 0.23139 0.962405 11.3021 34858.4 1.10464
10333 Hamamatsu -2109.307 -19018.3208 -3396.2705 100.0646 -96.3288 344142080 0.258972 0.969285 -27.1209 10199.1 1.01231
10334 Hamamatsu -1562.8729 -19071.0024 -3396.2705 100.0646 -94.6849 344146176 0.255672 0.962197 -20.4389 7990.28 1.01624
10335 Hamamatsu -1015.1515 -19107.9871 -3396.2705 100.0646 -93.0411 344150272 0.244561 0.964203 -30.3539 7636.22 1.01503
10336 NNVT -466.5943 -19129.2444 -3396.2705 100.0646 -91.3973 344154624 0.224191 0.974673 14.1701 34939.4 1.09737
10337 HighQENNVT 82.3478 -19134.7569 -3396.2705 100.0646 -89.7534 344158720 0.25669 0.994883 14.3921 24407.6 1.09629
10338 Hamamatsu 631.2202 -19124.52 -3396.2705 100.0646 -88.1096 344162560 0.204587 0.977827 -23.6279 6940.46 1.00919
10339 NNVT 1179.5738 -19098.542 -3396.2705 100.0646 -86.4658 344166912 0.247804 0.942824 5.17307 41609.5 1.11652
10340 Hamamatsu 1726.9568 -19056.8445 -3396.2705 100.0646 -84.8219 344170752 0.235897 0.970031 -23.0769 6782.08 1.01601
10341 HighQENNVT 2272.9183 -18999.4617 -3396.2705 100.0646 -83.1781 344175104 0.295125 0.961515 13.0501 41997.3 1.1025
10342 Hamamatsu 2817.0111 -18926.4405 -3396.2705 100.0646 -81.5342 344178944 0.221819 0.972888 -31.5699 7646.84 1.01149
10343 NNVT 3358.7828 -18837.8417 -3396.2705 100.0646 -79.8904 344183296 0.235949 0.974954 13.7321 54633.1 1.11611
10344 NNVT 3897.7904 -18733.7378 -3396.2705 100.0646 -78.2466 344187392 0.22888 0.962683 19.3301 45082.5 1.10047
10345 Hamamatsu 4433.5899 -18614.2146 -3396.2705 100.0646 -76.6027 344191232 0.240889 0.969376 -27.3159 13196.7 1.01938
10346 Hamamatsu 4965.7396 -18479.3705 -3396.2705 100.0646 -74.9589 344195328 0.246072 0.966248 -28.8879 12540.1 1.01566
10347 HighQENNVT 5493.8049 -18329.3156 -3396.2705 100.0646 -73.3151 344199680 0.247948 0.967723 9.29407 23351.0 1.10078
10348 Hamamatsu 6017.3461 -18164.1749 -3396.2705 100.0646 -71.6712 344203520 0.230937 0.966355 -29.2369 13116.3 1.00771
10349 HighQENNVT 6535.9346 -17984.0836 -3396.2705 100.0646 -70.0274 344207872 0.233922 0.985147 12.5791 36008.2 1.11039
10350 Hamamatsu 7049.1435 -17789.1899 -3396.2705 100.0646 -68.3836 344211712 0.221145 0.975272 -23.1279 7763.17 1.00743
10351 HighQENNVT 7556.5499 -17579.6546 -3396.2705 100.0646 -66.7397 344216064 0.279916 0.961698 10.4291 34466.6 1.10956
10352 HighQENNVT 8057.737 -17355.6497 -3396.2705 100.0646 -65.0959 344220160 0.219986 0.973856 12.4661 48346.7 1.1069
10353 Hamamatsu 8552.2923 -17117.3596 -3396.2705 100.0646 -63.4521 344224000 0.249612 0.974285 -31.8819 8679.43 1.01343
10354 Hamamatsu 9039.8076 -16864.9809 -3396.2705 100.0646 -61.8082 344228096 0.227054 0.969658 -25.1349 21528.6 1.0228
